attrs,values
units,"1"
model_var,""
dtime_units,"hour"
level_type,"isobaric"
time_type,"UT"
time_bounds,"[0, 0]"
level,time,dtime,id,lon,lat,neighbour_selection_method,vertical_displacement
0,2000-01-01,0,206,0.10820000,52.83789825,nearest_land,0.00000000
0,2000-01-01,0,207,-0.02400000,52.43470001,nearest_land,1.00000000
0,2000-01-01,0,208,-4.85449982,57.13069916,nearest_land,120.29473877
0,2000-01-01,0,209,-4.13000011,58.04999924,nearest_land,-111.94915771
0,2000-01-01,0,210,-1.37860000,54.66429901,nearest_land,-8.64608002
0,2000-01-01,0,211,-2.83010006,55.67060089,nearest_land,14.06607056
0,2000-01-01,0,212,-1.75950003,54.74380112,nearest_land,36.78617859
0,2000-01-01,0,213,-2.51620007,55.90069962,nearest_land,3.27893066
0,2000-01-01,0,216,-4.81160021,55.68460083,nearest_land,59.40899658
0,2000-01-01,0,217,-0.64260000,53.62699890,nearest_land,-6.12112808
0,2000-01-01,0,220,1.66719997,52.71260071,nearest_land,18.25811768
0,2000-01-01,0,222,-3.60019994,52.54940033,nearest_land,52.76303101
0,2000-01-01,0,223,-5.55870008,55.63779831,nearest_land,131.80342102
0,2000-01-01,0,224,-1.30159998,54.69319916,nearest_land,22.94998932
0,2000-01-01,0,225,-1.68460000,54.84700012,nearest_land,34.46406555
0,2000-01-01,0,226,-3.57399988,54.59460068,nearest_land,-22.13230133
0,2000-01-01,0,228,-5.09399986,54.87549973,nearest_land,12.22436523
0,2000-01-01,0,229,0.10190000,53.66880035,nearest_land,25.00000000
0,2000-01-01,0,230,-1.93770003,53.78160095,nearest_land,88.89227295
0,2000-01-01,0,231,-3.48000002,57.45000076,nearest_land,23.06820679
0,2000-01-01,0,232,-3.03180003,53.45809937,nearest_land,-16.71836472
0,2000-01-01,0,233,-3.87879992,52.40940094,nearest_land,44.31311035
0,2000-01-01,0,234,-4.40939999,53.40719986,nearest_land,26.97398376
0,2000-01-01,0,235,-3.68330002,54.75000000,nearest_land,0.00000000
0,2000-01-01,0,237,-1.68789995,53.53789902,nearest_land,52.39865112
0,2000-01-01,0,238,1.78690004,52.64250183,nearest_land,0.00000000
0,2000-01-01,0,240,0.14810000,52.58000183,nearest_land,-0.02599561
0,2000-01-01,0,242,-1.80239999,54.75830078,nearest_land,15.23431396
0,2000-01-01,0,243,-4.22370005,57.47790146,nearest_land,11.82576275
0,2000-01-01,0,244,-4.25890017,55.86370087,nearest_land,-13.10433578
0,2000-01-01,0,245,-1.59700000,54.97700119,nearest_land,10.19039154
0,2000-01-01,0,246,-5.87699986,54.61299896,nearest_land,-2.32354641
0,2000-01-01,0,247,-1.89649999,52.47969818,nearest_land,20.69611359
0,2000-01-01,0,248,-2.24110007,53.47629929,nearest_land,-18.02591324
0,2000-01-01,0,249,-2.58969998,51.45370102,nearest_land,-11.87923622
0,2000-01-01,0,250,-0.10800000,51.52099991,nearest_land,-21.80632210
0,2000-01-01,0,251,-3.52999997,50.72190094,nearest_land,-41.64622498
0,2000-01-01,0,253,-5.57800007,55.57120132,nearest_land,-5.35324097
0,2000-01-01,0,254,-4.12430000,55.36460114,nearest_land,128.31466675
0,2000-01-01,0,255,-5.15689993,56.03179932,nearest_land,122.06373596
0,2000-01-01,0,256,-2.85150003,55.80599976,nearest_land,26.16378784
0,2000-01-01,0,257,-3.92059994,55.55459976,nearest_land,128.81304932
0,2000-01-01,0,258,-6.10340023,54.80599976,nearest_land,97.69308472
0,2000-01-01,0,259,-6.81820011,55.01739883,nearest_land,65.05130005
0,2000-01-01,0,260,-2.15479994,53.75030136,nearest_land,36.83724976
0,2000-01-01,0,261,-5.03380013,50.35200119,nearest_land,63.44845581
0,2000-01-01,0,262,-6.25629997,55.02989960,nearest_land,77.17565918
0,2000-01-01,0,263,-8.01469994,54.43849945,nearest_land,60.23655701
0,2000-01-01,0,264,-3.75149989,55.77000046,nearest_land,12.52734375
0,2000-01-01,0,265,-4.33220005,57.80170059,nearest_land,115.02331543
0,2000-01-01,0,266,-3.66350007,56.24489975,nearest_land,81.25259399
0,2000-01-01,0,267,0.15140000,52.58610153,nearest_land,0.97400439
0,2000-01-01,0,268,-4.24490023,55.68569946,nearest_land,-0.36468506
0,2000-01-01,0,269,-4.05859995,55.22249985,nearest_land,88.85287476
0,2000-01-01,0,270,-7.98880005,54.70009995,nearest_land,111.49694824
0,2000-01-01,0,271,-3.41939998,52.45159912,nearest_land,83.90750122
0,2000-01-01,0,272,-5.27220011,56.38299942,nearest_land,73.55450439
0,2000-01-01,0,273,-6.45499992,57.42900085,nearest_land,68.82118225
0,2000-01-01,0,274,-3.44330001,58.29999924,nearest_land,-12.64247131
0,2000-01-01,0,275,-2.63700008,57.66099930,nearest_land,61.05603790
0,2000-01-01,0,276,-4.06479979,56.26350021,nearest_land,-49.46084595
0,2000-01-01,0,277,-3.37129998,57.53720093,nearest_land,106.61273193
0,2000-01-01,0,278,-3.45679998,58.42940140,nearest_land,0.73322296
0,2000-01-01,0,279,-3.75079989,52.40499878,nearest_land,80.47158813
0,2000-01-01,0,280,-3.65919995,55.18629837,nearest_land,5.62356567
0,2000-01-01,0,281,-3.35630012,56.67940140,nearest_land,-21.29278564
0,2000-01-01,0,282,-4.10220003,56.07540131,nearest_land,3.14257812
0,2000-01-01,0,283,-4.09410000,57.32500076,nearest_land,11.05847168
0,2000-01-01,0,284,-2.64429998,57.41189957,nearest_land,46.05862427
0,2000-01-01,0,285,-4.72300005,55.24580002,nearest_land,-18.41526794
0,2000-01-01,0,286,-2.69300008,57.45019913,nearest_land,14.09648132
0,2000-01-01,0,287,-3.21630001,55.11270142,nearest_land,35.30760193
0,2000-01-01,0,288,-2.68939996,59.18960190,nearest_land,12.33185005
0,2000-01-01,0,289,-5.67910004,55.49380112,nearest_land,-29.18190002
0,2000-01-01,0,294,-7.02440023,54.96319962,nearest_land,18.09024048
0,2000-01-01,0,301,-7.61670017,54.15850067,nearest_land,110.39056396
0,2000-01-01,0,303,-7.11269999,54.50270081,nearest_land,48.89553833
0,2000-01-01,0,307,-4.88299990,57.71699905,nearest_land,13.30963135
0,2000-01-01,0,311,-4.02169991,52.30469894,nearest_land,77.86074829
0,2000-01-01,0,313,-1.41639996,54.76290131,nearest_land,20.44616699
0,2000-01-01,0,314,-3.17759991,54.18830109,nearest_land,-25.44223022
0,2000-01-01,0,315,-3.13240004,55.71070099,nearest_land,47.20849609
0,2000-01-01,0,316,-3.55520010,54.65560150,nearest_land,2.58995008
0,2000-01-01,0,317,-3.54299998,54.67480087,nearest_land,-10.77367401
0,2000-01-01,0,341,-1.43350005,54.83179855,nearest_land,20.12133789
0,2000-01-01,0,342,-1.44140005,54.77590179,nearest_land,-6.13201904
0,2000-01-01,0,343,-1.37629998,54.66680145,nearest_land,-7.64608002
0,2000-01-01,0,344,-3.38019991,55.15470123,nearest_land,-41.86169434
0,2000-01-01,0,348,1.13999999,51.45000076,nearest_land,0.00000000
0,2000-01-01,0,349,0.95969999,50.91339874,nearest_land,5.00000000
0,2000-01-01,0,350,-1.18110001,54.63550186,nearest_land,3.00000000
0,2000-01-01,0,351,-2.91779995,54.03049850,nearest_land,-1.00419426
0,2000-01-01,0,352,-3.13170004,51.20709991,nearest_land,11.83897495
0,2000-01-01,0,353,-4.89650011,55.72019958,nearest_land,6.01572323
0,2000-01-01,0,355,-2.40799999,55.96799850,nearest_land,18.00000000
0,2000-01-01,0,356,-0.23029999,52.93460083,nearest_land,0.00000000
0,2000-01-01,0,357,-3.67389989,52.63790131,nearest_land,108.79019165
0,2000-01-01,0,358,-4.54589987,50.64799881,nearest_land,86.35302734
0,2000-01-01,0,359,-3.07850003,54.87300110,nearest_land,29.93193817
0,2000-01-01,0,362,-1.68799996,54.82049942,nearest_land,50.91058350
0,2000-01-01,0,363,-0.92379999,53.72679901,nearest_land,0.87503457
0,2000-01-01,0,364,-1.44180000,54.71879959,nearest_land,18.00572205
0,2000-01-01,0,365,-3.50189996,54.63090134,nearest_land,17.10316467
0,2000-01-01,0,366,-1.48969996,55.13499832,nearest_land,0.00000000
0,2000-01-01,0,368,-3.68630004,58.60409927,nearest_land,39.97553253
0,2000-01-01,0,383,-3.50000000,54.42100143,nearest_land,-62.55169678
0,2000-01-01,0,384,-2.20099998,51.86159897,nearest_land,4.68345261
0,2000-01-01,0,385,-1.61940002,52.50809860,nearest_land,-35.88429260
0,2000-01-01,0,386,-1.20459998,53.70529938,nearest_land,-0.92764187
0,2000-01-01,0,387,-1.04920006,53.20059967,nearest_land,2.62746048
0,2000-01-01,0,388,-1.13220000,53.22650146,nearest_land,-0.61761475
0,2000-01-01,0,389,-1.06110001,53.41370010,nearest_land,2.03371429
0,2000-01-01,0,390,-1.64900005,55.24000168,nearest_land,5.46191025
0,2000-01-01,0,391,-2.44700003,53.53200150,nearest_land,-40.25857544
0,2000-01-01,0,392,-1.38499999,52.99800110,nearest_land,4.96516418
0,2000-01-01,0,393,-1.38150001,52.69350052,nearest_land,-14.63510132
0,2000-01-01,0,394,-1.69079995,53.27330017,nearest_land,-7.27926636
0,2000-01-01,0,395,-3.89590001,55.52199936,nearest_land,16.84825134
0,2000-01-01,0,396,-3.82640004,55.61240005,nearest_land,8.18386841
0,2000-01-01,0,397,-3.89479995,55.52209854,nearest_land,16.84825134
0,2000-01-01,0,398,-4.28299999,55.37829971,nearest_land,3.89831543
0,2000-01-01,0,399,-4.40899992,55.45380020,nearest_land,39.60379028
0,2000-01-01,0,400,-4.37659979,55.33319855,nearest_land,-118.86590576
0,2000-01-01,0,401,-3.83699989,55.59299850,nearest_land,-19.79080200
0,2000-01-01,0,402,-3.15319991,55.82630157,nearest_land,88.00181580
0,2000-01-01,0,403,-3.98690009,55.54079819,nearest_land,-45.13189697
0,2000-01-01,0,404,-3.41310000,56.11669922,nearest_land,-20.29180908
0,2000-01-01,0,405,-3.88870001,51.69390106,nearest_land,-76.46265411
0,2000-01-01,0,406,-3.61350012,51.73149872,nearest_land,52.39718628
0,2000-01-01,0,407,-4.01020002,50.40959930,nearest_land,14.78945923
0,2000-01-01,0,408,-0.82160002,54.55619812,nearest_land,85.00000000
0,2000-01-01,0,409,-7.38000011,54.59000015,nearest_land,26.92811584
0,2000-01-01,0,414,-0.19820000,53.94789886,nearest_land,14.00000000
0,2000-01-01,0,415,-0.08600000,53.81370163,nearest_land,6.13889885
0,2000-01-01,0,416,-4.87260008,55.07630157,nearest_land,68.48635864
0,2000-01-01,0,417,-1.55980003,55.20460129,nearest_land,6.27853394
0,2000-01-01,0,418,-3.27060008,58.40819931,nearest_land,-8.45642853
0,2000-01-01,0,419,-4.96029997,50.47219849,nearest_land,52.18191528
0,2000-01-01,0,420,-3.14569998,59.11489868,nearest_land,113.37970734
0,2000-01-01,0,421,-3.66300011,51.68000031,nearest_land,52.17224121
0,2000-01-01,0,422,0.80350000,50.96009827,nearest_land,2.59452295
0,2000-01-01,0,423,-4.43359995,53.36220169,nearest_land,21.04340363
0,2000-01-01,0,424,-3.65070009,53.38109970,nearest_land,0.00000000
0,2000-01-01,0,425,-4.20289993,55.29380035,nearest_land,115.98727417
0,2000-01-01,0,426,6.47489977,48.84550095,nearest_land,31.66815186
0,2000-01-01,0,427,3.81089997,49.70009995,nearest_land,-24.21308899
0,2000-01-01,0,428,4.04440022,49.67839813,nearest_land,33.20727539
0,2000-01-01,0,429,-2.04719996,46.94929886,nearest_land,10.00000000
0,2000-01-01,0,430,6.51420021,49.17070007,nearest_land,8.98953247
0,2000-01-01,0,431,0.93580002,49.81209946,nearest_land,52.83186722
0,2000-01-01,0,432,2.29320002,49.65430069,nearest_land,-11.00490570
0,2000-01-01,0,433,1.49689996,49.83990097,nearest_land,26.31147766
0,2000-01-01,0,434,-4.13329983,48.18000031,nearest_land,30.09527588
0,2000-01-01,0,436,4.19469976,48.89419937,nearest_land,52.52725983
0,2000-01-01,0,437,-1.45039999,46.41979980,nearest_land,-8.14707184
0,2000-01-01,0,438,2.06870008,47.00569916,nearest_land,11.33956909
0,2000-01-01,0,439,1.32939994,47.92919922,nearest_land,5.80050659
0,2000-01-01,0,440,2.05049992,49.58900070,nearest_land,8.99351501
0,2000-01-01,0,441,1.25479996,49.95180130,nearest_land,-55.84152222
0,2000-01-01,0,442,-2.41429996,48.42150116,nearest_land,-0.46723938
0,2000-01-01,0,443,5.43900013,48.69789886,nearest_land,31.59027100
0,2000-01-01,0,444,1.90779996,48.16149902,nearest_land,2.85069275
0,2000-01-01,0,445,0.10980000,45.81760025,nearest_land,-4.10220337
0,2000-01-01,0,446,-0.93300003,53.61700058,nearest_land,-0.33606935
0,2000-01-01,0,447,-4.13570023,51.68339920,nearest_land,-58.10770416
0,2000-01-01,0,448,-3.56620002,51.70320129,nearest_land,-59.71179199
0,2000-01-01,0,449,-4.96439981,51.79320145,nearest_land,-21.45615578
0,2000-01-01,0,450,-3.33859992,53.04109955,nearest_land,16.16940308
0,2000-01-01,0,451,-4.18260002,53.20959854,nearest_land,1.38704681
0,2000-01-01,0,452,-5.21799994,56.21889877,nearest_land,66.80847168
0,2000-01-01,0,454,10.27099991,52.17499924,nearest_land,3.94497681
0,2000-01-01,0,455,10.36400032,52.61700058,nearest_land,-4.79930115
0,2000-01-01,0,456,9.50000000,53.12599945,nearest_land,-0.46137619
0,2000-01-01,0,458,-2.25699997,55.90480042,nearest_land,69.49491882
0,2000-01-01,0,459,-0.47999999,52.24000168,nearest_land,6.63059235
0,2000-01-01,0,460,1.28999996,52.06000137,nearest_land,30.87162971
0,2000-01-01,0,461,-1.40999997,51.11000061,nearest_land,-26.81161499
0,2000-01-01,0,462,-1.25999999,51.06000137,nearest_land,8.91230011
0,2000-01-01,0,463,-0.57999998,51.61000061,nearest_land,-19.90477753
0,2000-01-01,0,464,-4.28809977,55.86090088,nearest_land,-24.39792442
0,2000-01-01,0,465,-4.29379988,55.85829926,nearest_land,-24.39792442
0,2000-01-01,0,466,-3.75900006,56.57569885,nearest_land,55.72723389
0,2000-01-01,0,467,-3.61109996,55.39619827,nearest_land,65.55163574
0,2000-01-01,0,468,-7.85160017,54.86640167,nearest_land,-18.34317017
0,2000-01-01,0,470,-2.64910007,57.66510010,nearest_land,60.05603790
0,2000-01-01,0,471,-6.46540022,57.43920135,nearest_land,27.97697449
0,2000-01-01,0,472,-3.23740005,58.46020126,nearest_land,27.16102600
0,2000-01-01,0,473,-4.43860006,57.71549988,nearest_land,198.63610840
0,2000-01-01,0,474,-5.28240013,56.37990189,nearest_land,164.55450439
0,2000-01-01,0,475,-3.43059993,56.30619812,nearest_land,17.91403198
0,2000-01-01,0,476,-3.35840011,54.85810089,nearest_land,2.01179409
0,2000-01-01,0,477,-1.79799998,54.75510025,nearest_land,49.87417603
0,2000-01-01,0,478,-2.63840008,54.33369827,nearest_land,27.31610107
0,2000-01-01,0,479,-3.13649988,54.24710083,nearest_land,140.36167908
0,2000-01-01,0,480,-1.91509998,54.88249969,nearest_land,16.20216370
0,2000-01-01,0,481,0.23379999,53.14410019,nearest_land,2.08453417
0,2000-01-01,0,482,-4.34060001,53.37670135,nearest_land,13.97480774
0,2000-01-01,0,483,-3.57870007,52.36249924,nearest_land,80.62588501
0,2000-01-01,0,484,-2.28819990,53.76509857,nearest_land,95.94104004
0,2000-01-01,0,485,-1.64760005,53.99679947,nearest_land,55.70454407
0,2000-01-01,0,486,-3.96650004,52.46369934,nearest_land,99.46069336
0,2000-01-01,0,487,-3.47440004,51.56449890,nearest_land,85.59072876
0,2000-01-01,0,488,-1.14010000,53.11690140,nearest_land,6.89271545
0,2000-01-01,0,489,-3.44799995,55.53939819,nearest_land,73.12261963
0,2000-01-01,0,490,-0.28230000,54.00439835,nearest_land,0.24080515
0,2000-01-01,0,491,-3.43510008,52.58229828,nearest_land,19.17230225
0,2000-01-01,0,492,-1.25430000,54.49110031,nearest_land,28.10033035
0,2000-01-01,0,493,-1.17799997,52.50049973,nearest_land,26.78459167
0,2000-01-01,0,494,-2.11400008,57.31549835,nearest_land,17.52199936
0,2000-01-01,0,501,-1.46959996,53.38240051,nearest_land,-76.91565704
0,2000-01-01,0,503,-3.57419991,55.23899841,nearest_land,-6.40505981
0,2000-01-01,0,504,-2.08780003,57.18610001,nearest_land,-36.46486664
0,2000-01-01,0,505,10.09119987,53.67350006,nearest_land,-0.60307312
0,2000-01-01,0,508,6.78840017,53.45159912,nearest_land,2.00000000
0,2000-01-01,0,509,4.38399982,51.66550064,nearest_land,1.00000000
0,2000-01-01,0,513,-2.24799991,53.66199875,nearest_land,59.61886597
0,2000-01-01,0,514,-3.48399997,53.10900116,nearest_land,151.31503296
0,2000-01-01,0,515,-3.94280005,55.70169830,nearest_land,31.20137024
0,2000-01-01,0,516,-3.51239991,51.69110107,nearest_land,50.72106934
0,2000-01-01,0,517,-2.57739997,57.62689972,nearest_land,-28.17655182
0,2000-01-01,0,518,-9.38189983,51.62979889,nearest_land,170.92559814
0,2000-01-01,0,519,-4.22970009,55.77059937,nearest_land,-159.23257446
0,2000-01-01,0,520,-1.89760005,54.91260147,nearest_land,25.72078705
0,2000-01-01,0,521,-0.09800000,52.51100159,nearest_land,2.00000000
0,2000-01-01,0,522,-1.76830006,54.76470184,nearest_land,89.92504883
0,2000-01-01,0,523,-2.00850010,55.15710068,nearest_land,-20.78936768
0,2000-01-01,0,531,-2.91589999,54.02780151,nearest_land,15.99000263
0,2000-01-01,0,532,1.61889994,52.21179962,nearest_land,9.80686760
0,2000-01-01,0,533,0.96399999,50.91339874,nearest_land,23.00000000
0,2000-01-01,0,534,-1.71980000,52.45389938,nearest_land,1.73489380
0,2000-01-01,0,537,-2.78629994,53.88859940,nearest_land,-8.77538872
0,2000-01-01,0,538,-6.55240011,52.62210083,nearest_land,-4.38253784
0,2000-01-01,0,539,-9.15820026,52.10770035,nearest_land,-7.86532593
0,2000-01-01,0,540,-8.93789959,51.81169891,nearest_land,6.00445557
0,2000-01-01,0,541,-3.07879996,55.18420029,nearest_land,-58.18887329
0,2000-01-01,0,542,-3.12350011,58.43700027,nearest_land,23.27837372
0,2000-01-01,0,543,-3.45910001,52.92229843,nearest_land,-86.50341797
0,2000-01-01,0,545,7.65829992,49.96879959,nearest_land,-258.59326172
0,2000-01-01,0,553,-2.61139989,55.96500015,nearest_land,12.21376038
0,2000-01-01,0,554,-3.78160000,55.86650085,nearest_land,42.73596191
0,2000-01-01,0,555,-1.55400002,55.11149979,nearest_land,7.50782967
0,2000-01-01,0,556,-1.02670002,53.07249832,nearest_land,40.87479401
0,2000-01-01,0,557,-1.26220000,52.62960052,nearest_land,7.40712738
0,2000-01-01,0,558,-1.09909999,52.29539871,nearest_land,-11.37437439
0,2000-01-01,0,559,0.13020000,53.23989868,nearest_land,32.40075302
0,2000-01-01,0,560,1.48810005,52.29629898,nearest_land,8.87600708
0,2000-01-01,0,561,-5.15780020,50.28260040,nearest_land,32.14568329
0,2000-01-01,0,562,-0.52859998,54.15100098,nearest_land,45.46270752
0,2000-01-01,0,563,-1.33109999,53.61569977,nearest_land,23.16009140
0,2000-01-01,0,564,-1.75940001,55.49969864,nearest_land,24.64171600
0,2000-01-01,0,565,0.91769999,51.71799850,nearest_land,-1.59133387
0,2000-01-01,0,566,-0.86699998,53.66770172,nearest_land,0.00000000
0,2000-01-01,0,567,-3.47399998,52.95550156,nearest_land,101.63139343
0,2000-01-01,0,568,-0.02360000,52.53390121,nearest_land,1.00000000
0,2000-01-01,0,569,-5.20289993,50.04479980,nearest_land,12.51538086
0,2000-01-01,0,570,-4.38700008,50.49850082,nearest_land,75.68475342
0,2000-01-01,0,571,-1.43869996,54.77970123,nearest_land,58.50178528
0,2000-01-01,0,572,-3.16939998,54.77379990,nearest_land,47.06372833
0,2000-01-01,0,573,-1.41540003,54.83050156,nearest_land,8.57478333
0,2000-01-01,0,574,-1.23800004,53.31159973,nearest_land,10.08489990
0,2000-01-01,0,575,-2.84759998,53.89820099,nearest_land,-1.84266806
0,2000-01-01,0,576,-0.12070000,52.46210098,nearest_land,1.00000000
0,2000-01-01,0,577,-5.14060020,50.17559814,nearest_land,99.10709381
0,2000-01-01,0,578,-0.60329998,53.84799957,nearest_land,12.15040588
0,2000-01-01,0,579,-1.40680003,54.83259964,nearest_land,18.47911072
0,2000-01-01,0,580,-4.86259985,50.47930145,nearest_land,42.70991516
0,2000-01-01,0,581,-0.17160000,52.55659866,nearest_land,6.68566704
0,2000-01-01,0,582,1.12559998,52.33349991,nearest_land,7.46965790
0,2000-01-01,0,583,-4.16900015,58.51559830,nearest_land,20.50209808
0,2000-01-01,0,584,-9.24090004,53.28689957,nearest_land,28.18096161
0,2000-01-01,0,599,-0.75239998,53.60390091,nearest_land,-0.30117393
0,2000-01-01,0,600,-7.10750008,53.99940109,nearest_land,25.31388855
0,2000-01-01,0,601,-9.12129974,52.40119934,nearest_land,116.60621643
0,2000-01-01,0,602,-0.85299999,53.11800003,nearest_land,8.60684013
0,2000-01-01,0,603,-0.83730000,53.17060089,nearest_land,18.64947128
0,2000-01-01,0,604,-0.52700001,53.99390030,nearest_land,31.90038681
0,2000-01-01,0,605,-0.16450000,53.86849976,nearest_land,0.71259975
0,2000-01-01,0,606,-0.16689999,53.56069946,nearest_land,13.43936157
0,2000-01-01,0,607,-1.06060004,53.08919907,nearest_land,17.83049774
0,2000-01-01,0,608,-0.78869998,53.84889984,nearest_land,-0.92263079
0,2000-01-01,0,609,-0.77130002,53.75770187,nearest_land,0.25299811
0,2000-01-01,0,610,-0.80629998,53.81200027,nearest_land,-0.26879740
0,2000-01-01,0,611,-1.37450004,54.79449844,nearest_land,7.27613831
0,2000-01-01,0,612,-1.61629999,54.55540085,nearest_land,-14.68459320
0,2000-01-01,0,613,-1.74839997,54.84970093,nearest_land,10.85580444
0,2000-01-01,0,614,-6.04860020,54.82949829,nearest_land,-72.17276001
0,2000-01-01,0,615,-3.97930002,55.66830063,nearest_land,27.99595642
0,2000-01-01,0,616,-3.65459991,55.78350067,nearest_land,20.19573975
0,2000-01-01,0,617,-3.89890003,55.91859818,nearest_land,16.56979370
0,2000-01-01,0,618,-2.95760012,56.38629913,nearest_land,76.56290436
0,2000-01-01,0,619,-3.98469996,55.66609955,nearest_land,32.99595642
0,2000-01-01,0,620,-4.61049986,50.68650055,nearest_land,51.44104004
0,2000-01-01,0,621,-4.69540024,50.47900009,nearest_land,3.92147827
0,2000-01-01,0,622,-4.44939995,50.43600082,nearest_land,-4.44795990
0,2000-01-01,0,623,-4.40500021,50.82910156,nearest_land,7.34550476
0,2000-01-01,0,624,-4.34740019,50.85219955,nearest_land,22.55541992
0,2000-01-01,0,625,-4.36770010,50.39989853,nearest_land,53.71846390
0,2000-01-01,0,626,-5.00780010,51.72380066,nearest_land,-2.49811935
0,2000-01-01,0,627,-5.05819988,51.72520065,nearest_land,-0.49980164
0,2000-01-01,0,628,-3.33520007,51.77149963,nearest_land,-66.21783447
0,2000-01-01,0,629,-1.25109994,52.47409821,nearest_land,8.54582977
0,2000-01-01,0,630,0.19589999,51.47900009,nearest_land,4.00000000
0,2000-01-01,0,631,-0.14749999,52.29809952,nearest_land,18.05196381
0,2000-01-01,0,632,-1.27719998,52.17890167,nearest_land,-35.71334839
0,2000-01-01,0,633,9.97739983,53.56019974,nearest_land,7.49235439
0,2000-01-01,0,634,-3.28299999,53.98300171,nearest_land,0.00000000
0,2000-01-01,0,635,-4.53299999,53.25000000,nearest_land,0.69238377
0,2000-01-01,0,636,1.88300002,51.93000031,nearest_land,0.00000000
0,2000-01-01,0,637,0.43610001,53.12749863,nearest_land,-3.31212926
0,2000-01-01,0,638,-2.98609996,53.17449951,nearest_land,8.23594856
0,2000-01-01,0,639,-2.57579994,51.52140045,nearest_land,-13.44178772
0,2000-01-01,0,640,-1.53149998,54.29679871,nearest_land,4.04225922
0,2000-01-01,0,641,-3.40000010,51.40999985,nearest_land,-6.28491211
0,2000-01-01,0,642,-5.28240013,56.37990189,nearest_land,147.55450439
0,2000-01-01,0,643,-4.45749998,57.72290039,nearest_land,246.63610840
0,2000-01-01,0,644,-4.17030001,55.28559875,nearest_land,163.92102051
0,2000-01-01,0,645,-4.74550009,55.24089813,nearest_land,11.58473206
0,2000-01-01,0,646,-4.13780022,55.57619858,nearest_land,46.22396851
0,2000-01-01,0,647,-0.24969999,52.06000137,nearest_land,1.71989059
0,2000-01-01,0,648,-6.82639980,55.10089874,nearest_land,13.34674072
0,2000-01-01,0,649,0.73439997,52.62860107,nearest_land,-2.56624222
0,2000-01-01,0,650,1.11099994,52.69160080,nearest_land,5.57968521
0,2000-01-01,0,651,-3.86730003,56.03099823,nearest_land,0.23247528
0,2000-01-01,0,652,-3.73720002,55.87189865,nearest_land,-8.80780029
0,2000-01-01,0,653,7.98859978,50.41059875,nearest_land,50.63012695
0,2000-01-01,0,654,8.79790020,53.43439865,nearest_land,0.43024540
0,2000-01-01,0,656,-4.77740002,54.90499878,nearest_land,-16.87390900
0,2000-01-01,0,660,-7.25880003,54.91419983,nearest_land,150.39825439
0,2000-01-01,0,661,4.41900015,52.60599899,nearest_land,0.00000000
0,2000-01-01,0,662,2.96900010,51.55599976,nearest_land,0.00000000
0,2000-01-01,0,663,4.23099995,51.51300049,nearest_land,1.00000000
0,2000-01-01,0,664,4.36339998,51.23199844,nearest_land,14.80177021
0,2000-01-01,0,665,-2.02889991,55.63339996,nearest_land,-46.22741699
0,2000-01-01,0,666,-1.16610003,54.59099960,nearest_land,-3.89795065
0,2000-01-01,0,667,-2.99119997,53.39709854,nearest_land,-43.32448578
0,2000-01-01,0,668,9.27079964,54.74729919,nearest_land,-1.85198975
0,2000-01-01,0,669,9.49880028,54.11940002,nearest_land,-0.97994947
0,2000-01-01,0,670,9.45499992,54.38510132,nearest_land,0.07461739
0,2000-01-01,0,671,2.28909993,48.83190155,nearest_land,-19.83740234
0,2000-01-01,0,672,-6.22730017,54.87889862,nearest_land,-20.36207581
0,2000-01-01,0,673,0.23840000,53.31999969,nearest_land,1.14709425
0,2000-01-01,0,674,-2.71289992,51.50870132,nearest_land,3.41052246
0,2000-01-01,0,675,-3.10220003,51.50579834,nearest_land,0.31625891
0,2000-01-01,0,676,0.16480000,51.51599884,nearest_land,6.81340456
0,2000-01-01,0,677,-1.03460002,52.80879974,nearest_land,13.81059265
0,2000-01-01,0,678,-2.89829993,56.48519897,nearest_land,-26.41098404
0,2000-01-01,0,679,-4.16559982,55.73749924,nearest_land,5.71629333
0,2000-01-01,0,680,0.08340000,53.43299866,nearest_land,-0.02948189
0,2000-01-01,0,681,-4.27379990,50.92399979,nearest_land,51.30134583
0,2000-01-01,0,682,-0.98559999,51.41870117,nearest_land,-11.99498367
0,2000-01-01,0,683,-2.26780009,51.70209885,nearest_land,61.97856140
0,2000-01-01,0,684,-2.58240008,51.25450134,nearest_land,50.11059570
0,2000-01-01,0,685,1.65439999,52.70999908,nearest_land,6.46734524
0,2000-01-01,0,686,0.68339998,52.65679932,nearest_land,9.71125031
0,2000-01-01,0,687,-1.08829999,53.29539871,nearest_land,6.43606186
0,2000-01-01,0,688,-1.96519995,51.71490097,nearest_land,-17.56219482
0,2000-01-01,0,689,-0.16960000,51.15340042,nearest_land,-18.95495224
0,2000-01-01,0,690,-0.61919999,51.18209839,nearest_land,28.06180954
0,2000-01-01,0,691,-0.20020001,51.79690170,nearest_land,2.74333954
0,2000-01-01,0,692,-0.23980001,51.52460098,nearest_land,-10.70373535
0,2000-01-01,0,693,-0.05280000,51.47980118,nearest_land,-0.85554171
0,2000-01-01,0,694,-1.33910000,52.06330109,nearest_land,5.16053772
0,2000-01-01,0,695,-1.23800004,51.74980164,nearest_land,-24.13087463
0,2000-01-01,0,696,-0.97369999,51.45370102,nearest_land,-8.95833969
