attrs,values
units,"m/s"
model_var,""
dtime_units,"hour"
level_type,"isobaric"
time_type,"UT"
time_bounds,"[0, 0]"
level,time,dtime,id,lon,lat,wind_speed
0,2023-02-17 12:00:00,0,2605,12.55000019,56.45000076,
0,2023-02-17 12:00:00,0,2607,12.83300018,56.28300095,8.00000000
0,2023-02-17 12:00:00,0,2611,12.76700020,56.03300095,5.00000000
0,2023-02-17 12:00:00,0,2615,12.81700039,55.38399887,13.00000000
0,2023-02-17 12:00:00,0,2618,13.06000042,56.94900131,5.00000000
0,2023-02-17 12:00:00,0,2622,13.88300037,56.84999847,4.00000000
0,2023-02-17 12:00:00,0,2623,13.66699982,55.86299896,5.00000000
0,2023-02-17 12:00:00,0,2625,14.31700039,55.48300171,12.00000000
0,2023-02-17 12:00:00,0,2628,14.85000038,56.01699829,13.00000000
0,2023-02-17 12:00:00,0,2629,13.93299961,56.28300095,2.00000000
0,2023-02-17 12:00:00,0,2635,13.07400036,55.57099915,4.00000000
0,2023-02-17 12:00:00,0,2636,13.36699963,55.51699829,10.00000000
0,2023-02-17 12:00:00,0,2648,14.83300018,56.84999847,3.00000000
0,2023-02-17 12:00:00,0,3002,-0.85600001,60.74800110,11.30000019
0,2023-02-17 12:00:00,0,3005,-1.18299997,60.13299942,10.80000019
0,2023-02-17 12:00:00,0,3008,-1.62699997,59.52600098,12.89999962
0,2023-02-17 12:00:00,0,3017,-2.90100002,58.95399857,11.30000019
0,2023-02-17 12:00:00,0,3023,-7.38500023,57.35800171,10.30000019
0,2023-02-17 12:00:00,0,3026,-6.31699991,58.21699905,10.30000019
0,2023-02-17 12:00:00,0,3031,-4.89599991,57.72499847,11.30000019
0,2023-02-17 12:00:00,0,3034,-5.63299990,57.85900116,8.19999981
0,2023-02-17 12:00:00,0,3039,-5.68900013,57.41799927,13.39999962
0,2023-02-17 12:00:00,0,3041,-4.96899986,56.82199860,12.89999962
0,2023-02-17 12:00:00,0,3044,-4.44199991,58.28799820,11.80000019
0,2023-02-17 12:00:00,0,3047,-4.70800018,56.86700058,4.59999990
0,2023-02-17 12:00:00,0,3062,-3.96700001,57.81900024,9.80000019
0,2023-02-17 12:00:00,0,3063,-3.82800007,57.20600128,3.59999990
0,2023-02-17 12:00:00,0,3065,-3.64299989,57.11600113,26.20000076
0,2023-02-17 12:00:00,0,3066,-3.56399989,57.64599991,9.30000019
0,2023-02-17 12:00:00,0,3068,-3.32299995,57.71099854,11.80000019
0,2023-02-17 12:00:00,0,3072,-3.42100000,56.87900162,
0,2023-02-17 12:00:00,0,3075,-3.08999991,58.45399857,11.80000019
0,2023-02-17 12:00:00,0,3080,-2.84100008,57.07600021,9.80000019
0,2023-02-17 12:00:00,0,3088,-2.26600003,56.85200119,14.39999962
0,2023-02-17 12:00:00,0,3091,-2.20499992,57.20500183,14.39999962
0,2023-02-17 12:00:00,0,3100,-6.88299990,56.50000000,9.80000019
0,2023-02-17 12:00:00,0,3105,-6.25000000,55.68099976,8.19999981
0,2023-02-17 12:00:00,0,3111,-5.69700003,55.44100189,8.19999981
0,2023-02-17 12:00:00,0,3132,-4.93499994,54.85900116,7.19999981
0,2023-02-17 12:00:00,0,3134,-4.53200006,55.90700150,8.19999981
0,2023-02-17 12:00:00,0,3136,-4.58500004,55.51499939,5.09999990
0,2023-02-17 12:00:00,0,3144,-3.72900009,56.32600021,8.19999981
0,2023-02-17 12:00:00,0,3153,-4.00799990,54.80300140,9.30000019
0,2023-02-17 12:00:00,0,3155,-3.73600006,55.62699890,12.89999962
0,2023-02-17 12:00:00,0,3158,-2.38499999,55.70899963,9.80000019
0,2023-02-17 12:00:00,0,3162,-3.20700002,55.31200027,9.80000019
0,2023-02-17 12:00:00,0,3166,-3.34400010,55.92800140,9.80000019
0,2023-02-17 12:00:00,0,3171,-2.86299992,56.37699890,12.30000019
0,2023-02-17 12:00:00,0,3204,-4.63199997,54.08499908,8.69999981
0,2023-02-17 12:00:00,0,3210,-3.61500001,54.51800156,7.19999981
0,2023-02-17 12:00:00,0,3212,-3.15700006,54.61399841,7.69999981
0,2023-02-17 12:00:00,0,3214,-3.25799990,54.12500000,5.69999981
0,2023-02-17 12:00:00,0,3220,-2.96399999,54.93399811,
0,2023-02-17 12:00:00,0,3224,-2.55399990,55.04999924,12.89999962
0,2023-02-17 12:00:00,0,3225,-2.68499994,54.50199890,8.69999981
0,2023-02-17 12:00:00,0,3226,-2.41300011,54.57300186,11.80000019
0,2023-02-17 12:00:00,0,3227,-2.45099998,54.68399811,24.70000076
0,2023-02-17 12:00:00,0,3230,-2.27900004,55.28499985,4.59999990
0,2023-02-17 12:00:00,0,3238,-1.88199997,55.02000046,13.39999962
0,2023-02-17 12:00:00,0,3240,-1.60099995,55.42100143,15.89999962
0,2023-02-17 12:00:00,0,3257,-1.53299999,54.29700089,4.09999990
0,2023-02-17 12:00:00,0,3265,-1.38999999,54.20500183,9.30000019
0,2023-02-17 12:00:00,0,3275,-0.86400002,54.56299973,17.00000000
0,2023-02-17 12:00:00,0,3281,-0.67199999,54.35900116,11.80000019
0,2023-02-17 12:00:00,0,3292,-0.17600000,54.09400177,10.80000019
0,2023-02-17 12:00:00,0,3301,-4.37599993,53.25999832,6.19999981
0,2023-02-17 12:00:00,0,3302,-4.53599977,53.25199890,6.19999981
0,2023-02-17 12:00:00,0,3305,-3.94099998,53.09400177,13.89999962
0,2023-02-17 12:00:00,0,3313,-3.50900006,53.25899887,8.69999981
0,2023-02-17 12:00:00,0,3316,-3.05800009,53.49700165,8.69999981
0,2023-02-17 12:00:00,0,3318,-3.03299999,53.76699829,7.69999981
0,2023-02-17 12:00:00,0,3321,-2.98799992,53.17499924,9.30000019
0,2023-02-17 12:00:00,0,3330,-1.98099995,53.12799835,12.30000019
0,2023-02-17 12:00:00,0,3344,-1.86699998,53.81100082,8.69999981
0,2023-02-17 12:00:00,0,3346,-1.66700006,53.61199951,18.50000000
0,2023-02-17 12:00:00,0,3351,-2.38199997,53.36000061,10.30000019
0,2023-02-17 12:00:00,0,3354,-1.25000000,53.01699829,6.19999981
0,2023-02-17 12:00:00,0,3373,-0.54799998,53.30699921,
0,2023-02-17 12:00:00,0,3377,-0.51700002,53.18299866,9.80000019
0,2023-02-17 12:00:00,0,3379,-0.50400001,53.03099823,9.80000019
0,2023-02-17 12:00:00,0,3382,-0.44200000,53.87500000,7.19999981
0,2023-02-17 12:00:00,0,3385,0.15300000,53.47499847,9.30000019
0,2023-02-17 12:00:00,0,3391,-0.17299999,53.09400177,11.80000019
0,2023-02-17 12:00:00,0,3392,0.27100000,53.08800125,8.69999981
0,2023-02-17 12:00:00,0,3405,-4.74100018,52.78900146,7.19999981
0,2023-02-17 12:00:00,0,3409,-3.58299994,52.90700150,8.19999981
0,2023-02-17 12:00:00,0,3410,-3.46499991,52.75699997,9.30000019
0,2023-02-17 12:00:00,0,3414,-2.66499996,52.79499817,10.30000019
0,2023-02-17 12:00:00,0,3462,-0.46100000,52.61100006,10.30000019
0,2023-02-17 12:00:00,0,3469,0.13900000,52.87300110,10.80000019
0,2023-02-17 12:00:00,0,3482,0.56599998,52.65100098,11.30000019
0,2023-02-17 12:00:00,0,3488,1.12300003,52.94900131,12.30000019
0,2023-02-17 12:00:00,0,3502,-4.56699991,52.13299942,10.80000019
0,2023-02-17 12:00:00,0,3503,-3.94799995,52.34400177,6.69999981
0,2023-02-17 12:00:00,0,3507,-3.61500001,52.06299973,3.59999990
0,2023-02-17 12:00:00,0,3520,-2.88599992,52.24300003,8.19999981
0,2023-02-17 12:00:00,0,3522,-2.80200005,52.08000183,6.19999981
0,2023-02-17 12:00:00,0,3529,-2.04099989,52.14799881,7.19999981
0,2023-02-17 12:00:00,0,3535,-1.69099998,52.47999954,7.69999981
0,2023-02-17 12:00:00,0,3544,-1.33099997,52.35900116,9.80000019
0,2023-02-17 12:00:00,0,3560,-0.46500000,52.22700119,8.69999981
0,2023-02-17 12:00:00,0,3590,0.95700002,52.12400055,11.30000019
0,2023-02-17 12:00:00,0,3604,-5.05299997,51.70899963,8.19999981
0,2023-02-17 12:00:00,0,3605,-4.36700010,51.71400070,7.69999981
0,2023-02-17 12:00:00,0,3609,-3.98200011,51.56600189,12.30000019
0,2023-02-17 12:00:00,0,3647,-1.69299996,51.86100006,9.80000019
0,2023-02-17 12:00:00,0,3649,-1.57799995,51.75799942,6.19999981
0,2023-02-17 12:00:00,0,3658,-1.09899998,51.61999893,7.19999981
0,2023-02-17 12:00:00,0,3660,-0.80000001,51.68299866,
0,2023-02-17 12:00:00,0,3672,-0.41700000,51.54899979,8.69999981
0,2023-02-17 12:00:00,0,3680,-0.35800001,51.80599976,
0,2023-02-17 12:00:00,0,3684,0.45100001,51.89599991,7.69999981
0,2023-02-17 12:00:00,0,3693,0.82700002,51.55500031,7.19999981
0,2023-02-17 12:00:00,0,3707,-4.14900017,51.08900070,9.30000019
0,2023-02-17 12:00:00,0,3710,-3.60899997,51.08700180,4.59999990
0,2023-02-17 12:00:00,0,3716,-3.44099998,51.40499878,7.69999981
0,2023-02-17 12:00:00,0,3740,-1.99199998,51.50299835,
0,2023-02-17 12:00:00,0,3743,-1.81700003,51.20000076,7.69999981
0,2023-02-17 12:00:00,0,3746,-1.75500000,51.16199875,9.30000019
0,2023-02-17 12:00:00,0,3749,-1.57000005,51.15000153,7.19999981
0,2023-02-17 12:00:00,0,3761,-0.94499999,51.23899841,10.30000019
0,2023-02-17 12:00:00,0,3768,-0.76700002,51.28300095,
0,2023-02-17 12:00:00,0,3769,-0.22900000,51.14400101,5.69999981
0,2023-02-17 12:00:00,0,3770,-0.13100000,51.50500107,
0,2023-02-17 12:00:00,0,3772,-0.45100001,51.47900009,8.19999981
0,2023-02-17 12:00:00,0,3781,-0.08300000,51.29999924,7.19999981
0,2023-02-17 12:00:00,0,3796,1.35000002,51.13299942,8.69999981
0,2023-02-17 12:00:00,0,3797,1.33599997,51.34600067,9.80000019
0,2023-02-17 12:00:00,0,3803,-6.29600000,49.91400146,7.69999981
0,2023-02-17 12:00:00,0,3808,-5.32700014,50.21799850,5.69999981
0,2023-02-17 12:00:00,0,3809,-5.25699997,50.08399963,5.09999990
0,2023-02-17 12:00:00,0,3823,-4.66699982,50.50000000,7.69999981
0,2023-02-17 12:00:00,0,3827,-4.12099981,50.35499954,5.09999990
0,2023-02-17 12:00:00,0,3840,-3.23300004,50.86700058,5.69999981
0,2023-02-17 12:00:00,0,3844,-3.40400004,50.73699951,6.19999981
0,2023-02-17 12:00:00,0,3853,-2.64299989,51.00600052,7.69999981
0,2023-02-17 12:00:00,0,3857,-2.45000005,50.51699829,11.30000019
0,2023-02-17 12:00:00,0,3862,-1.83599997,50.77899933,8.19999981
0,2023-02-17 12:00:00,0,3866,-1.29999995,50.56700134,9.80000019
0,2023-02-17 12:00:00,0,3872,-0.92199999,50.81499863,8.69999981
0,2023-02-17 12:00:00,0,3876,-0.28299999,50.83300018,8.69999981
0,2023-02-17 12:00:00,0,3882,0.31700000,50.89899826,6.19999981
0,2023-02-17 12:00:00,0,3894,-2.59800005,49.43299866,7.69999981
0,2023-02-17 12:00:00,0,3895,-2.20000005,49.21699905,7.69999981
0,2023-02-17 12:00:00,0,3901,-7.59999990,54.33300018,4.59999990
0,2023-02-17 12:00:00,0,3904,-7.58300018,54.71699905,3.09999990
0,2023-02-17 12:00:00,0,3907,-6.94999981,55.16699982,6.69999981
0,2023-02-17 12:00:00,0,3911,-6.81500006,54.72100067,6.19999981
0,2023-02-17 12:00:00,0,3915,-6.46700001,54.86700058,2.59999990
0,2023-02-17 12:00:00,0,3916,-6.15000010,55.18299866,7.19999981
0,2023-02-17 12:00:00,0,3917,-6.22599983,54.66299820,4.59999990
0,2023-02-17 12:00:00,0,3923,-6.50400019,54.23699951,4.09999990
0,2023-02-17 12:00:00,0,3930,-2.55800009,51.55099869,10.30000019
0,2023-02-17 12:00:00,0,3931,1.16700006,52.45000076,10.80000019
0,2023-02-17 12:00:00,0,3951,-9.42899990,51.47700119,6.00000000
0,2023-02-17 12:00:00,0,3952,-8.25000000,51.79999924,7.00000000
0,2023-02-17 12:00:00,0,3953,-10.25000000,51.93299866,6.00000000
0,2023-02-17 12:00:00,0,3955,-8.48299980,51.84999847,6.00000000
0,2023-02-17 12:00:00,0,3956,-6.50000000,52.29999924,4.00000000
0,2023-02-17 12:00:00,0,3961,-6.91699982,52.86700058,6.00000000
0,2023-02-17 12:00:00,0,3962,-8.91699982,52.70000076,6.00000000
0,2023-02-17 12:00:00,0,3963,-9.89999962,53.31700134,5.00000000
0,2023-02-17 12:00:00,0,3966,-8.00000000,53.01699829,5.00000000
0,2023-02-17 12:00:00,0,3967,-6.43300009,53.29999924,8.00000000
0,2023-02-17 12:00:00,0,3969,-6.25000000,53.43299866,4.00000000
0,2023-02-17 12:00:00,0,3970,-8.98299980,53.71699905,2.00000000
0,2023-02-17 12:00:00,0,3971,-7.36700010,53.53300095,2.00000000
0,2023-02-17 12:00:00,0,3973,-8.81700039,53.90000153,5.00000000
0,2023-02-17 12:00:00,0,3976,-10.00000000,54.23300171,3.00000000
0,2023-02-17 12:00:00,0,3978,-8.25000000,54.50000000,5.00000000
0,2023-02-17 12:00:00,0,3979,-7.31699991,54.04999924,2.00000000
0,2023-02-17 12:00:00,0,3980,-7.33300018,55.36700058,7.00000000
0,2023-02-17 12:00:00,0,6005,-7.68300009,62.09999847,
0,2023-02-17 12:00:00,0,6009,-6.66699982,61.40000153,
0,2023-02-17 12:00:00,0,6011,-6.76499987,62.02299881,
0,2023-02-17 12:00:00,0,6012,-6.31699991,62.31700134,
0,2023-02-17 12:00:00,0,6019,8.64099979,56.92900085,17.50000000
0,2023-02-17 12:00:00,0,6021,8.60000038,57.11700058,16.50000000
0,2023-02-17 12:00:00,0,6030,9.85200024,57.09700012,14.89999962
0,2023-02-17 12:00:00,0,6031,9.94999981,57.18299866,7.19999981
0,2023-02-17 12:00:00,0,6032,10.33300018,57.38299942,12.89999962
0,2023-02-17 12:00:00,0,6033,9.96700001,57.59999847,15.89999962
0,2023-02-17 12:00:00,0,6041,10.63300037,57.73300171,12.30000019
0,2023-02-17 12:00:00,0,6044,10.31700039,56.98300171,18.00000000
0,2023-02-17 12:00:00,0,6049,10.10000038,56.56700134,12.89999962
0,2023-02-17 12:00:00,0,6052,8.21599960,56.70800018,18.00000000
0,2023-02-17 12:00:00,0,6055,8.11699963,56.36700058,19.00000000
0,2023-02-17 12:00:00,0,6056,8.66699982,56.38299942,15.89999962
0,2023-02-17 12:00:00,0,6058,8.14999962,56.00000000,12.89999962
0,2023-02-17 12:00:00,0,6060,9.11699963,56.29999924,14.89999962
0,2023-02-17 12:00:00,0,6065,9.51700020,56.70000076,13.39999962
0,2023-02-17 12:00:00,0,6068,9.18299961,56.09999847,12.30000019
0,2023-02-17 12:00:00,0,6070,10.62600040,56.30799866,7.69999981
0,2023-02-17 12:00:00,0,6072,10.13300037,56.29999924,8.69999981
0,2023-02-17 12:00:00,0,6073,10.51399994,56.09600067,10.30000019
0,2023-02-17 12:00:00,0,6074,10.13300037,56.08300018,9.30000019
0,2023-02-17 12:00:00,0,6079,11.51700020,56.71699905,11.30000019
0,2023-02-17 12:00:00,0,6080,8.56400013,55.52899933,13.39999962
0,2023-02-17 12:00:00,0,6081,8.09200001,55.55799866,18.50000000
0,2023-02-17 12:00:00,0,6082,8.63300037,55.96699905,10.80000019
0,2023-02-17 12:00:00,0,6093,8.66699982,55.29999924,14.39999962
0,2023-02-17 12:00:00,0,6096,8.56700039,55.18299866,15.39999962
0,2023-02-17 12:00:00,0,6102,9.78299999,55.86700058,7.19999981
0,2023-02-17 12:00:00,0,6104,9.16699982,55.74399948,12.89999962
0,2023-02-17 12:00:00,0,6108,9.33300018,55.43299866,14.89999962
0,2023-02-17 12:00:00,0,6109,9.11400032,55.47200012,8.19999981
0,2023-02-17 12:00:00,0,6110,9.26299953,55.22499847,13.89999962
0,2023-02-17 12:00:00,0,6119,9.98299980,54.84999847,15.89999962
0,2023-02-17 12:00:00,0,6120,10.33100033,55.47499847,8.19999981
0,2023-02-17 12:00:00,0,6123,9.88899994,55.24499893,14.39999962
0,2023-02-17 12:00:00,0,6124,10.56700039,55.01699829,11.30000019
0,2023-02-17 12:00:00,0,6126,10.43299961,55.31700134,9.80000019
0,2023-02-17 12:00:00,0,6135,11.38899994,55.32300186,7.69999981
0,2023-02-17 12:00:00,0,6136,11.33300018,55.25000000,8.19999981
0,2023-02-17 12:00:00,0,6138,11.00000000,54.81700134,13.89999962
0,2023-02-17 12:00:00,0,6141,11.32999992,54.82799911,11.30000019
0,2023-02-17 12:00:00,0,6147,12.18299961,54.88299942,13.89999962
0,2023-02-17 12:00:00,0,6149,11.96700001,54.56700134,10.80000019
0,2023-02-17 12:00:00,0,6151,11.13300037,55.16699982,13.39999962
0,2023-02-17 12:00:00,0,6154,11.86200047,55.20800018,9.30000019
0,2023-02-17 12:00:00,0,6156,11.58300018,55.73300171,8.69999981
0,2023-02-17 12:00:00,0,6159,10.86699963,55.75000000,16.50000000
0,2023-02-17 12:00:00,0,6168,12.34200001,56.11899948,4.59999990
0,2023-02-17 12:00:00,0,6169,11.28299999,56.01699829,14.39999962
0,2023-02-17 12:00:00,0,6170,12.13599968,55.58700180,8.19999981
0,2023-02-17 12:00:00,0,6174,12.14999962,55.40000153,6.69999981
0,2023-02-17 12:00:00,0,6180,12.64500046,55.61399841,9.80000019
0,2023-02-17 12:00:00,0,6181,12.53299999,55.76699829,7.19999981
0,2023-02-17 12:00:00,0,6183,12.71199989,55.53699875,13.89999962
0,2023-02-17 12:00:00,0,6188,12.41699982,55.88299942,7.69999981
0,2023-02-17 12:00:00,0,6190,14.75000000,55.06700134,9.30000019
0,2023-02-17 12:00:00,0,6193,14.77200031,55.29800034,9.30000019
0,2023-02-17 12:00:00,0,6201,2.93300009,54.31700134,16.00000000
0,2023-02-17 12:00:00,0,6203,3.34999990,52.36700058,14.00000000
0,2023-02-17 12:00:00,0,6204,3.63299990,53.26699829,16.00000000
0,2023-02-17 12:00:00,0,6205,3.81699991,55.41699982,18.00000000
0,2023-02-17 12:00:00,0,6207,4.96000004,53.61399841,17.00000000
0,2023-02-17 12:00:00,0,6208,5.94999981,53.50000000,14.00000000
0,2023-02-17 12:00:00,0,6211,2.95000005,53.81700134,15.00000000
0,2023-02-17 12:00:00,0,6212,4.15000010,52.91699982,
0,2023-02-17 12:00:00,0,6214,6.04199982,54.03699875,17.00000000
0,2023-02-17 12:00:00,0,6235,4.78100014,52.92699814,11.00000000
0,2023-02-17 12:00:00,0,6239,4.69600010,54.85400009,17.00000000
0,2023-02-17 12:00:00,0,6240,4.78999996,52.31700134,13.00000000
0,2023-02-17 12:00:00,0,6251,5.34999990,53.38299942,15.00000000
0,2023-02-17 12:00:00,0,6252,3.21700001,53.21699905,15.00000000
0,2023-02-17 12:00:00,0,6260,5.18300009,52.09999847,8.00000000
0,2023-02-17 12:00:00,0,6269,5.53299999,52.45000076,12.00000000
0,2023-02-17 12:00:00,0,6270,5.75199986,53.22299957,13.00000000
0,2023-02-17 12:00:00,0,6280,6.58300018,53.11700058,10.00000000
0,2023-02-17 12:00:00,0,6290,6.90000010,52.26699829,11.00000000
0,2023-02-17 12:00:00,0,6310,3.59599996,51.44100189,15.00000000
0,2023-02-17 12:00:00,0,6344,4.43300009,51.95000076,11.00000000
0,2023-02-17 12:00:00,0,6370,5.41699982,51.45000076,10.00000000
0,2023-02-17 12:00:00,0,6380,5.76200008,50.90499878,9.00000000
0,2023-02-17 12:00:00,0,6400,2.65000010,51.08300018,11.00000000
0,2023-02-17 12:00:00,0,6407,2.88299990,51.20000076,13.00000000
0,2023-02-17 12:00:00,0,6414,3.11700010,50.90000153,8.00000000
0,2023-02-17 12:00:00,0,6418,3.20000005,51.34999847,11.00000000
0,2023-02-17 12:00:00,0,6428,3.66700006,50.93299866,8.00000000
0,2023-02-17 12:00:00,0,6432,3.83299994,50.56700134,10.00000000
0,2023-02-17 12:00:00,0,6434,3.81699991,50.98300171,
0,2023-02-17 12:00:00,0,6438,4.36700010,51.31700134,9.00000000
0,2023-02-17 12:00:00,0,6439,4.51700020,51.06700134,
0,2023-02-17 12:00:00,0,6447,4.34999990,50.79999924,6.00000000
0,2023-02-17 12:00:00,0,6449,4.43300009,50.45000076,8.00000000
0,2023-02-17 12:00:00,0,6450,4.44999981,51.18299866,8.00000000
0,2023-02-17 12:00:00,0,6451,4.53299999,50.90000153,9.00000000
0,2023-02-17 12:00:00,0,6455,4.59999990,50.09999847,5.00000000
0,2023-02-17 12:00:00,0,6456,4.65000010,50.23300171,10.00000000
0,2023-02-17 12:00:00,0,6458,4.76700020,50.75000000,9.00000000
0,2023-02-17 12:00:00,0,6459,4.68300009,50.58300018,9.00000000
0,2023-02-17 12:00:00,0,6464,5.03299999,51.21699905,8.00000000
0,2023-02-17 12:00:00,0,6465,5.06699991,51.00000000,9.00000000
0,2023-02-17 12:00:00,0,6472,5.25000000,50.20000076,7.00000000
0,2023-02-17 12:00:00,0,6476,5.40399981,50.03900146,7.00000000
0,2023-02-17 12:00:00,0,6477,5.44999981,50.91699982,7.00000000
0,2023-02-17 12:00:00,0,6478,5.44999981,50.65000153,10.00000000
0,2023-02-17 12:00:00,0,6479,5.46700001,51.16699982,10.00000000
0,2023-02-17 12:00:00,0,6484,5.58300018,49.61700058,5.00000000
0,2023-02-17 12:00:00,0,6490,5.91699982,50.48300171,6.00000000
0,2023-02-17 12:00:00,0,6494,6.06699991,50.51699829,8.00000000
0,2023-02-17 12:00:00,0,6496,6.18300009,50.48300171,7.00000000
0,2023-02-17 12:00:00,0,6590,6.23299980,49.63299942,7.00000000
0,2023-02-17 12:00:00,0,6601,7.58400011,47.54100037,1.00000000
0,2023-02-17 12:00:00,0,6602,7.34899998,47.35200119,4.09999990
0,2023-02-17 12:00:00,0,6603,6.81699991,46.46699905,0.50000000
0,2023-02-17 12:00:00,0,6604,6.94999981,47.00000000,
0,2023-02-17 12:00:00,0,6605,7.05399990,47.13199997,8.69999981
0,2023-02-17 12:00:00,0,6606,7.05900002,47.04700089,3.09999990
0,2023-02-17 12:00:00,0,6608,6.97900009,47.04899979,3.09999990
0,2023-02-17 12:00:00,0,6609,7.01800013,46.54600143,6.19999981
0,2023-02-17 12:00:00,0,6610,6.94199991,46.81200027,4.09999990
0,2023-02-17 12:00:00,0,6612,6.79199982,47.08300018,3.59999990
0,2023-02-17 12:00:00,0,6613,7.65000010,46.59999847,1.50000000
0,2023-02-17 12:00:00,0,6614,7.01700020,46.11700058,1.00000000
0,2023-02-17 12:00:00,0,6615,7.23299980,46.06700134,1.00000000
0,2023-02-17 12:00:00,0,6616,6.94999981,47.43299866,3.59999990
0,2023-02-17 12:00:00,0,6617,6.61000013,46.98400116,4.09999990
0,2023-02-17 12:00:00,0,6618,6.56799984,46.73699951,3.59999990
0,2023-02-17 12:00:00,0,6619,6.57600021,46.84099960,2.09999990
0,2023-02-17 12:00:00,0,6620,8.61999989,47.68999863,5.69999981
0,2023-02-17 12:00:00,0,6621,9.28299999,47.59999847,5.09999990
0,2023-02-17 12:00:00,0,6623,9.02400017,47.65100098,8.19999981
0,2023-02-17 12:00:00,0,6624,8.46700001,47.70000076,5.09999990
0,2023-02-17 12:00:00,0,6625,7.11399984,46.77099991,5.09999990
0,2023-02-17 12:00:00,0,6626,7.97399998,47.36299896,4.59999990
0,2023-02-17 12:00:00,0,6627,7.13999987,46.47999954,0.50000000
0,2023-02-17 12:00:00,0,6628,7.26599979,46.74800110,4.09999990
0,2023-02-17 12:00:00,0,6631,7.46400023,46.99100113,3.09999990
0,2023-02-17 12:00:00,0,6632,7.41499996,47.17900085,4.09999990
0,2023-02-17 12:00:00,0,6633,8.08300018,47.38299942,2.59999990
0,2023-02-17 12:00:00,0,6635,7.60599995,47.11899948,6.19999981
0,2023-02-17 12:00:00,0,6636,7.28299999,46.98300171,3.09999990
0,2023-02-17 12:00:00,0,6637,8.16899967,46.73199844,1.50000000
0,2023-02-17 12:00:00,0,6638,7.80600023,46.93999863,2.59999990
