attrs,values
units,"m s-1"
model_var,""
dtime_units,"hour"
level_type,"isobaric"
time_type,"UT"
time_bounds,"[0, 0]"
level,time,dtime,id,lon,lat,wind_speed,percentile
0,2023-02-17 06:00:00,6,399,-4.40899992,55.45380020,9.21953964,50.00000000
0,2023-02-17 06:00:00,6,400,-4.37659979,55.33319855,9.56886959,50.00000000
0,2023-02-17 06:00:00,6,401,-3.83699989,55.59299850,9.91536045,50.00000000
0,2023-02-17 06:00:00,6,402,-3.15319991,55.82630157,10.65231991,50.00000000
0,2023-02-17 06:00:00,6,403,-3.98690009,55.54079819,10.92438030,50.00000000
0,2023-02-17 06:00:00,6,404,-3.41310000,56.11669922,10.27132034,50.00000000
0,2023-02-17 06:00:00,6,405,-3.88870001,51.69390106,6.22608995,50.00000000
0,2023-02-17 06:00:00,6,406,-3.61350012,51.73149872,6.47777987,50.00000000
0,2023-02-17 06:00:00,6,407,-4.01020002,50.40959930,5.82180977,50.00000000
0,2023-02-17 06:00:00,6,408,-0.82160002,54.55619812,12.48169041,50.00000000
0,2023-02-17 06:00:00,6,409,-7.38000011,54.59000015,4.33273983,50.00000000
0,2023-02-17 06:00:00,6,414,-0.19820000,53.94789886,10.19433975,50.00000000
0,2023-02-17 06:00:00,6,415,-0.08600000,53.81370163,9.04187012,50.00000000
0,2023-02-17 06:00:00,6,416,-4.87260008,55.07630157,8.34002018,50.00000000
0,2023-02-17 06:00:00,6,417,-1.55980003,55.20460129,12.29354954,50.00000000
0,2023-02-17 06:00:00,6,418,-3.27060008,58.40819931,11.59278965,50.00000000
0,2023-02-17 06:00:00,6,419,-4.96029997,50.47219849,6.95001984,50.00000000
0,2023-02-17 06:00:00,6,420,-3.14569998,59.11489868,13.42757034,50.00000000
0,2023-02-17 06:00:00,6,421,-3.66300011,51.68000031,6.63675022,50.00000000
0,2023-02-17 06:00:00,6,422,0.80350000,50.96009827,7.52304983,50.00000000
0,2023-02-17 06:00:00,6,423,-4.43359995,53.36220169,6.55284977,50.00000000
0,2023-02-17 06:00:00,6,424,-3.65070009,53.38109970,10.55457020,50.00000000
0,2023-02-17 06:00:00,6,425,-4.20289993,55.29380035,9.53374958,50.00000000
0,2023-02-17 06:00:00,6,426,6.47489977,48.84550095,5.69148016,50.00000000
0,2023-02-17 06:00:00,6,427,3.81089997,49.70009995,6.37479019,50.00000000
0,2023-02-17 06:00:00,6,428,4.04440022,49.67839813,6.40946007,50.00000000
0,2023-02-17 06:00:00,6,429,-2.04719996,46.94929886,3.57977009,50.00000000
0,2023-02-17 06:00:00,6,430,6.51420021,49.17070007,6.53832006,50.00000000
0,2023-02-17 06:00:00,6,431,0.93580002,49.81209946,8.02435017,50.00000000
0,2023-02-17 06:00:00,6,432,2.29320002,49.65430069,6.97010994,50.00000000
0,2023-02-17 06:00:00,6,433,1.49689996,49.83990097,8.12835979,50.00000000
0,2023-02-17 06:00:00,6,434,-4.13329983,48.18000031,5.22384024,50.00000000
0,2023-02-17 06:00:00,6,436,4.19469976,48.89419937,5.53185987,50.00000000
0,2023-02-17 06:00:00,6,437,-1.45039999,46.41979980,2.78413010,50.00000000
0,2023-02-17 06:00:00,6,438,2.06870008,47.00569916,4.59435987,50.00000000
0,2023-02-17 06:00:00,6,439,1.32939994,47.92919922,4.62553978,50.00000000
0,2023-02-17 06:00:00,6,440,2.05049992,49.58900070,7.40274000,50.00000000
0,2023-02-17 06:00:00,6,441,1.25479996,49.95180130,8.58537006,50.00000000
0,2023-02-17 06:00:00,6,442,-2.41429996,48.42150116,4.43403006,50.00000000
0,2023-02-17 06:00:00,6,443,5.43900013,48.69789886,6.33121014,50.00000000
0,2023-02-17 06:00:00,6,444,1.90779996,48.16149902,5.21659994,50.00000000
0,2023-02-17 06:00:00,6,445,0.10980000,45.81760025,2.69891000,50.00000000
0,2023-02-17 06:00:00,6,446,-0.93300003,53.61700058,8.37456989,50.00000000
0,2023-02-17 06:00:00,6,447,-4.13570023,51.68339920,6.28046989,50.00000000
0,2023-02-17 06:00:00,6,448,-3.56620002,51.70320129,7.90465021,50.00000000
0,2023-02-17 06:00:00,6,449,-4.96439981,51.79320145,6.75092983,50.00000000
0,2023-02-17 06:00:00,6,450,-3.33859992,53.04109955,6.25725985,50.00000000
0,2023-02-17 06:00:00,6,451,-4.18260002,53.20959854,6.01741982,50.00000000
0,2023-02-17 06:00:00,6,452,-5.21799994,56.21889877,9.78798962,50.00000000
0,2023-02-17 06:00:00,6,454,10.27099991,52.17499924,9.48525047,50.00000000
0,2023-02-17 06:00:00,6,455,10.36400032,52.61700058,9.39393044,50.00000000
0,2023-02-17 06:00:00,6,456,9.50000000,53.12599945,9.29119015,50.00000000
0,2023-02-17 06:00:00,6,458,-2.25699997,55.90480042,12.77563953,50.00000000
0,2023-02-17 06:00:00,6,459,-0.47999999,52.24000168,8.57003975,50.00000000
0,2023-02-17 06:00:00,6,460,1.28999996,52.06000137,7.77801991,50.00000000
0,2023-02-17 06:00:00,6,461,-1.40999997,51.11000061,6.73821020,50.00000000
0,2023-02-17 06:00:00,6,462,-1.25999999,51.06000137,6.33016014,50.00000000
0,2023-02-17 06:00:00,6,463,-0.57999998,51.61000061,7.89343023,50.00000000
0,2023-02-17 06:00:00,6,464,-4.28809977,55.86090088,8.23301029,50.00000000
0,2023-02-17 06:00:00,6,465,-4.29379988,55.85829926,8.23301029,50.00000000
0,2023-02-17 06:00:00,6,466,-3.75900006,56.57569885,9.67784023,50.00000000
0,2023-02-17 06:00:00,6,467,-3.61109996,55.39619827,8.97128010,50.00000000
0,2023-02-17 06:00:00,6,468,-7.85160017,54.86640167,4.64152002,50.00000000
0,2023-02-17 06:00:00,6,470,-2.64910007,57.66510010,12.69771004,50.00000000
0,2023-02-17 06:00:00,6,471,-6.46540022,57.43920135,8.53316975,50.00000000
0,2023-02-17 06:00:00,6,472,-3.23740005,58.46020126,11.77929020,50.00000000
0,2023-02-17 06:00:00,6,473,-4.43860006,57.71549988,10.44723034,50.00000000
0,2023-02-17 06:00:00,6,474,-5.28240013,56.37990189,9.20553970,50.00000000
0,2023-02-17 06:00:00,6,475,-3.43059993,56.30619812,11.45909023,50.00000000
0,2023-02-17 06:00:00,6,476,-3.35840011,54.85810089,8.97550964,50.00000000
0,2023-02-17 06:00:00,6,477,-1.79799998,54.75510025,13.45368004,50.00000000
0,2023-02-17 06:00:00,6,478,-2.63840008,54.33369827,8.73663044,50.00000000
0,2023-02-17 06:00:00,6,479,-3.13649988,54.24710083,9.13008976,50.00000000
0,2023-02-17 06:00:00,6,480,-1.91509998,54.88249969,13.73733044,50.00000000
0,2023-02-17 06:00:00,6,481,0.23379999,53.14410019,8.01449013,50.00000000
0,2023-02-17 06:00:00,6,482,-4.34060001,53.37670135,6.77706003,50.00000000
0,2023-02-17 06:00:00,6,483,-3.57870007,52.36249924,9.10851955,50.00000000
0,2023-02-17 06:00:00,6,484,-2.28819990,53.76509857,10.83228970,50.00000000
0,2023-02-17 06:00:00,6,485,-1.64760005,53.99679947,10.78227997,50.00000000
0,2023-02-17 06:00:00,6,486,-3.96650004,52.46369934,6.90635014,50.00000000
0,2023-02-17 06:00:00,6,487,-3.47440004,51.56449890,6.42934990,50.00000000
0,2023-02-17 06:00:00,6,488,-1.14010000,53.11690140,8.85653019,50.00000000
0,2023-02-17 06:00:00,6,489,-3.44799995,55.53939819,9.86933041,50.00000000
0,2023-02-17 06:00:00,6,490,-0.28230000,54.00439835,8.60871983,50.00000000
0,2023-02-17 06:00:00,6,491,-3.43510008,52.58229828,8.57808971,50.00000000
0,2023-02-17 06:00:00,6,492,-1.25430000,54.49110031,8.14622974,50.00000000
