attrs,values
units,""
model_var,""
dtime_units,"hour"
level_type,"isobaric"
time_type,"UT"
time_bounds,"[0, 0]"
level,time,dtime,id,lon,lat,forecast_reference_time_hour,scaled_vertical_displacement
0.00000000,2023-02-17 06:00:00,6,392,-1.38499999,52.99800110,6.00000000,1.00904310
0.00000000,2023-02-17 06:00:00,6,393,-1.38150001,52.69350052,6.00000000,0.97381389
0.00000000,2023-02-17 06:00:00,6,394,-1.69079995,53.27330017,6.00000000,0.98688859
0.00000000,2023-02-17 06:00:00,6,395,-3.89590001,55.52199936,6.00000000,1.03101909
0.00000000,2023-02-17 06:00:00,6,396,-3.82640004,55.61240005,6.00000000,1.01494884
0.00000000,2023-02-17 06:00:00,6,397,-3.89479995,55.52209854,6.00000000,1.03101909
0.00000000,2023-02-17 06:00:00,6,398,-4.28299999,55.37829971,6.00000000,1.00709307
0.00000000,2023-02-17 06:00:00,6,399,-4.40899992,55.45380020,6.00000000,1.07444704
0.00000000,2023-02-17 06:00:00,6,400,-4.37659979,55.33319855,6.00000000,0.80612445
0.00000000,2023-02-17 06:00:00,6,401,-3.83699989,55.59299850,6.00000000,0.96475321
0.00000000,2023-02-17 06:00:00,6,402,-3.15319991,55.82630157,6.00000000,1.17299128
0.00000000,2023-02-17 06:00:00,6,403,-3.98690009,55.54079819,6.00000000,0.92142934
0.00000000,2023-02-17 06:00:00,6,404,-3.41310000,56.11669922,6.00000000,0.96387726
0.00000000,2023-02-17 06:00:00,6,405,-3.88870001,51.69390106,6.00000000,0.87054545
0.00000000,2023-02-17 06:00:00,6,406,-3.61350012,51.73149872,6.00000000,1.09966099
0.00000000,2023-02-17 06:00:00,6,407,-4.01020002,50.40959930,6.00000000,1.02717769
0.00000000,2023-02-17 06:00:00,6,408,-0.82160002,54.55619812,6.00000000,1.16662443
0.00000000,2023-02-17 06:00:00,6,409,-7.38000011,54.59000015,6.00000000,1.05003524
0.00000000,2023-02-17 06:00:00,6,414,-0.19820000,53.94789886,6.00000000,1.02570844
0.00000000,2023-02-17 06:00:00,6,415,-0.08600000,53.81370163,6.00000000,1.01119268
0.00000000,2023-02-17 06:00:00,6,416,-4.87260008,55.07630157,6.00000000,1.13221216
0.00000000,2023-02-17 06:00:00,6,417,-1.55980003,55.20460129,6.00000000,1.01144874
0.00000000,2023-02-17 06:00:00,6,418,-3.27060008,58.40819931,6.00000000,0.98478448
